node1,node2,weight
7,57,0.7
300,64,0.55
241,1,0.9
300,268,0.65
132,1,1.0
64,142,0.55
41,1,0.9
64,166,0.55
64,3,0.55
64,186,0.55
64,441,0.55
353,1,1.0
47,1,0.6
56,1,0.6
425,1,1.0
268,300,0.7
312,1,0.55
441,64,0.55
64,57,0.65
64,383,0.55
60,242,0.8
1,312,0.55
1,143,0.75
1,47,0.65
1,115,0.55
1,141,0.55
1,71,0.55
1,138,0.55
60,148,0.6
100,60,0.6
100,111,0.55
100,101,0.55
100,202,0.55
100,7,0.7
100,132,0.55
100,1,0.65
60,208,0.65
350,64,0.6
60,198,0.55
60,199,0.55
350,1,0.55
68,1,0.6
145,1,0.55
324,1,0.55
6,1,0.9
17,1,0.95
8,1,0.65
60,142,0.55
249,64,0.55
60,147,0.55
1,296,0.55
1,356,0.55
1,57,0.8
1,56,0.6
1,76,0.6
1,159,0.6
1,54,0.55
1,41,0.9
1,39,0.9
60,224,0.7
64,399,0.55
149,217,0.55
60,257,1.0
251,35,0.55
257,332,0.65
257,297,0.7
257,29,0.75
257,278,0.75
257,234,0.75
257,275,0.7
257,256,0.75
251,1,0.75
251,202,0.75
60,159,0.6
60,172,0.55
60,255,0.55
60,56,0.6
60,108,0.55
60,261,0.6
251,245,0.55
339,257,0.7
284,257,0.7
359,257,0.65
41,257,0.6
333,257,0.7
314,257,0.7
224,257,0.7
346,257,0.55
251,60,0.75
257,251,0.75
257,344,0.75
257,273,0.8
257,406,0.65
257,342,0.7
257,408,0.7
251,29,0.6
257,312,0.7
257,60,0.75
257,417,0.7
257,360,0.7
257,242,0.75
257,104,0.75
257,214,0.75
257,254,0.75
397,257,0.75
439,309,0.55
257,414,0.7
257,415,0.75
257,41,0.7
257,333,0.75
257,334,0.65
257,338,0.75
257,240,0.75
257,261,0.75
1,309,0.6
278,60,0.7
278,202,0.65
425,309,1.0
60,254,0.65
60,202,0.65
60,7,0.85
60,340,0.55
60,21,0.55
60,205,0.55
64,309,0.65
172,60,0.55
224,60,0.75
212,60,0.7
339,60,0.65
164,60,0.75
229,60,0.6
21,60,0.75
171,309,0.55
312,409,0.55
312,62,0.55
312,60,0.6
446,309,0.6
242,274,0.55
242,60,0.8
242,141,0.55
382,309,0.55
252,60,0.55
231,60,0.55
77,60,0.7
148,60,0.6
108,60,0.55
276,60,0.65
228,60,0.6
309,257,0.6
320,1,0.65
23,231,0.55
28,231,0.55
241,231,0.55
71,1,0.9
60,75,0.65
60,1,0.85
104,1,0.6
33,1,0.9
88,60,0.7
273,60,0.65
320,60,0.55
217,60,0.6
112,60,0.7
359,60,0.65
78,60,0.55
101,1,0.55
31,1,0.65
2,1,0.9
215,1,0.55
247,1,0.55
115,1,0.55
399,1,0.55
35,1,0.55
159,276,0.55
60,276,0.65
416,276,0.55
222,276,0.55
257,276,0.7
57,1,0.85
60,229,0.6
297,229,0.55
215,229,0.55
111,1,0.55
400,257,0.75
361,257,0.55
372,257,0.75
167,245,0.9
167,223,0.9
113,244,0.55
202,244,0.55
245,244,0.6
167,249,0.55
62,325,0.55
62,202,0.6
62,69,0.55
62,149,0.55
62,304,0.55
62,293,0.65
62,75,0.6
62,54,0.6
62,208,0.55
167,39,0.9
241,340,0.8
257,340,0.8
167,41,0.55
257,331,0.75
257,413,0.75
257,105,0.8
257,277,0.75
257,266,0.75
257,217,0.75
257,343,0.7
60,214,0.6
60,88,0.6
60,273,0.6
60,104,0.6
60,264,0.7
167,211,0.55
406,257,0.55
167,2,0.9
7,222,0.65
7,33,0.6
424,7,0.6
314,7,0.7
159,7,0.7
206,7,0.6
184,7,0.6
296,7,0.75
429,7,0.55
75,7,0.65
7,184,0.6
7,55,0.55
7,200,0.6
7,368,0.55
7,68,0.65
7,21,0.75
7,72,0.6
7,440,0.6
7,62,0.8
133,7,0.55
55,7,0.55
29,7,0.6
34,7,0.55
1,7,0.95
110,7,0.55
156,7,0.55
198,7,0.65
254,7,0.55
1,33,0.85
202,33,0.55
57,33,0.55
35,33,0.65
51,33,0.55
215,33,0.55
325,33,0.55
39,7,0.65
17,7,0.7
113,7,0.9
137,7,0.55
116,7,0.6
358,7,0.65
88,7,0.65
54,7,0.8
7,210,0.55
7,133,0.55
7,232,0.65
7,175,0.6
7,280,0.6
7,296,0.7
7,447,0.65
33,202,0.55
33,57,0.55
33,51,0.55
33,325,0.55
33,35,0.7
33,7,0.6
33,215,0.55
13,25,1.0
45,53,0.6
1,104,0.55
1,247,0.55
60,212,0.7
1,227,0.55
1,13,0.65
1,304,0.65
1,74,0.55
1,320,0.65
1,34,0.55
1,19,0.8
1,51,0.55
1,4,1.0
1,396,0.7
1,180,0.55
1,353,0.75
60,279,0.6
34,1,0.55
309,1,0.75
396,1,0.7
143,1,0.75
139,1,0.6
1,9,0.6
1,32,0.55
1,6,0.9
1,10,0.85
1,219,0.65
1,132,0.55
1,29,0.7
1,442,0.55
1,2,0.9
1,35,0.7
1,101,0.55
1,202,0.55
1,81,0.55
60,77,0.7
