node1,node2,weight
113,7,0.9
113,125,0.6
113,295,0.55
143,135,0.55
355,135,0.55
395,135,0.0
309,135,0.55
1,135,0.7
425,135,0.65
113,468,0.85
113,166,0.55
113,173,0.6
135,304,0.55
135,209,0.55
135,270,0.55
135,152,0.55
135,179,0.45
135,29,0.55
135,113,0.6
135,293,0.55
135,187,0.55
135,202,0.6
135,178,0.55
135,2,0.55
244,113,0.55
158,113,0.6
173,113,0.55
7,113,0.75
468,113,0.85
132,113,0.65
295,113,0.65
317,113,0.55
2,135,0.6
330,135,0.0
181,135,0.55
270,135,0.55
202,135,0.6
243,60,0.8
257,204,0.7
204,202,0.6
204,186,0.6
204,62,0.75
204,293,0.55
204,324,0.55
204,274,0.55
204,80,0.55
204,7,0.55
257,104,0.75
257,60,0.75
257,254,0.75
257,425,0.8
257,365,0.7
257,406,0.65
257,360,0.7
257,372,0.8
257,376,0.8
257,373,0.7
257,420,0.8
257,273,0.8
257,228,0.75
257,224,0.75
257,275,0.7
257,312,0.7
257,218,0.75
257,343,0.7
257,268,0.8
257,246,0.75
257,283,0.65
400,257,0.75
397,257,0.75
224,257,0.7
415,257,0.7
7,204,0.55
324,204,0.55
293,204,0.55
202,204,0.6
274,204,0.55
2,204,0.45
80,204,0.55
257,397,0.75
1,486,0.55
257,322,0.7
257,346,0.7
257,250,0.75
257,214,0.75
257,334,0.65
257,338,0.75
1,261,0.55
256,295,0.55
350,295,0.6
216,295,0.55
222,295,0.55
468,295,0.55
274,295,0.6
283,295,0.75
1,180,0.55
1,41,0.9
1,39,0.9
1,34,0.55
372,41,0.55
372,222,0.55
372,380,0.55
372,385,0.55
202,353,0.65
479,353,0.55
1,219,0.65
418,283,0.55
295,283,0.75
7,283,0.65
144,283,0.55
479,283,0.6
428,283,0.55
396,283,0.55
257,361,0.7
23,1,0.85
425,1,1.0
21,1,0.9
486,1,1.0
251,1,0.75
225,1,0.55
135,395,0.45
135,245,0.55
135,143,0.55
135,6,0.55
186,204,0.6
135,204,0.4
7,142,0.65
132,142,0.55
284,283,1.0
257,336,0.65
257,309,0.65
1,309,0.6
446,309,0.6
64,309,0.65
171,309,0.55
425,309,1.0
382,309,0.55
439,309,0.55
13,353,0.8
257,269,0.75
257,351,0.7
257,337,0.75
1,330,0.75
1,120,0.65
1,311,0.55
1,7,0.95
1,145,0.55
7,293,0.6
62,293,0.65
228,293,0.55
257,359,0.75
257,21,0.75
257,369,0.7
257,321,0.75
