node1,node2,weight
13,200,0.55
7,200,0.6
268,200,0.6
62,208,0.55
202,324,0.55
77,308,0.55
21,308,0.8
41,304,0.55
135,304,0.55
7,304,0.65
4,304,0.75
93,304,0.55
363,304,0.65
353,304,0.55
39,308,0.6
75,62,0.6
69,62,0.55
45,62,0.75
29,62,0.6
270,62,0.7
7,62,0.8
208,62,0.55
13,308,0.55
202,240,0.6
202,158,0.55
202,214,0.55
202,237,0.55
202,4,0.85
202,7,0.75
202,251,0.6
202,33,0.55
41,202,0.6
219,6,0.6
199,13,0.55
359,219,0.6
7,219,0.55
113,219,0.55
29,219,0.55
6,219,0.7
37,219,0.6
1,219,0.65
7,13,0.55
219,259,0.55
219,64,0.75
219,109,0.55
219,239,0.55
219,37,0.6
219,359,0.55
219,110,0.55
219,7,0.6
54,13,0.6
259,219,0.55
176,219,0.55
239,219,0.55
2,13,0.55
6,114,0.6
6,4,0.6
390,219,0.55
202,219,0.65
199,219,0.55
34,13,0.55
219,21,0.75
257,328,0.7
76,1,0.6
159,13,0.55
76,110,0.65
76,7,0.55
1,23,0.8
1,227,0.55
1,261,0.55
1,139,0.6
353,13,0.8
1,138,0.55
1,2,0.9
1,76,0.6
396,1,0.7
266,1,0.6
78,1,0.55
251,1,0.75
234,1,0.55
241,1,0.9
270,1,0.75
178,1,0.9
36,1,0.7
4,1,1.0
110,76,0.6
7,76,0.55
29,13,0.6
309,1,0.75
115,1,0.55
64,1,0.65
247,1,0.55
330,1,0.75
1,356,0.55
1,36,0.65
1,266,0.55
257,204,0.7
282,4,0.6
39,4,0.55
57,4,0.6
45,4,0.75
189,4,0.55
66,4,0.6
31,4,0.6
274,204,0.55
178,57,0.55
178,384,0.55
178,25,0.75
178,144,0.55
178,181,0.6
178,135,0.6
71,1,0.9
251,35,0.55
56,35,0.6
184,270,0.55
309,270,0.6
29,270,0.55
396,270,0.55
135,270,0.55
7,270,0.75
353,35,0.55
353,215,0.6
353,198,0.55
353,350,0.6
353,134,1.0
353,386,0.55
353,25,0.55
104,35,0.65
139,1,0.6
261,1,0.55
350,35,0.6
7,110,0.65
41,110,0.55
104,110,0.6
142,110,0.55
371,35,0.6
186,35,0.6
129,54,0.55
13,54,0.6
7,54,0.75
1,54,0.55
45,54,0.6
2,54,0.6
60,78,0.55
33,57,0.55
33,325,0.55
33,202,0.55
33,7,0.6
33,35,0.7
33,51,0.55
33,1,0.9
312,1,0.55
113,57,0.6
228,57,0.8
144,57,0.55
64,57,0.65
7,57,0.7
57,353,0.6
57,25,0.6
57,228,0.65
57,144,0.55
57,33,0.55
57,64,0.75
57,7,0.9
75,1,0.6
35,33,0.65
51,33,0.55
325,33,0.55
7,33,0.6
104,1,0.6
104,132,0.55
228,7,0.55
113,7,0.9
351,7,0.65
122,7,0.55
193,7,0.8
361,7,0.6
132,7,1.0
354,7,0.55
88,7,0.65
111,7,0.55
166,7,0.65
41,7,0.95
228,60,0.6
228,325,0.55
228,293,0.55
325,228,0.55
60,228,0.55
7,228,0.55
257,228,0.75
7,232,0.65
221,215,0.6
186,141,0.55
186,380,0.55
143,215,0.55
186,269,0.6
221,64,0.55
221,202,0.7
221,269,0.55
221,272,0.55
221,171,0.55
221,206,0.55
221,214,0.55
186,29,0.55
186,64,0.55
186,183,0.55
