node1,node2,weight
239,15,0.6
448,115,0.8
1,6,0.9
1,10,0.85
62,249,0.55
1,271,0.55
1,384,0.55
1,125,0.6
1,227,0.55
1,114,0.6
1,111,0.6
1,74,0.55
1,324,0.55
367,249,0.55
268,6,0.65
13,6,0.45
425,6,0.25
35,6,0.6
10,6,0.85
258,6,0.55
371,249,0.55
41,10,0.7
21,10,0.9
6,10,0.65
13,10,0.9
215,249,0.55
1,274,0.55
1,34,0.55
1,41,0.9
1,21,0.8
1,78,0.55
1,19,0.8
64,249,0.55
1,356,0.55
1,47,0.65
1,139,0.6
1,171,0.6
1,80,0.6
1,215,0.55
1,145,0.55
241,249,1.0
6,7,0.75
6,173,0.65
6,268,0.65
6,114,0.6
6,32,0.55
6,4,0.6
6,198,0.6
323,249,0.55
64,1,0.65
17,1,0.95
8,1,0.65
138,1,0.55
139,1,0.6
74,1,0.55
135,1,0.55
104,1,0.6
33,1,0.9
180,1,0.55
1,132,0.55
1,109,0.55
1,17,0.95
1,31,0.6
1,399,0.55
1,9,0.6
77,21,0.75
219,6,0.6
32,6,0.55
135,6,0.55
149,6,0.8
7,6,0.65
93,21,0.9
271,1,0.55
271,202,0.55
132,21,0.75
356,104,0.6
356,370,0.55
356,202,0.55
356,1,0.55
274,321,0.6
274,327,0.55
274,29,0.6
274,215,0.6
274,204,0.55
274,295,0.6
274,108,0.55
274,132,0.55
274,1,0.55
10,21,0.9
1,309,0.6
1,57,0.8
1,431,0.55
1,68,0.6
1,51,0.55
219,21,0.75
35,69,0.55
35,70,0.55
35,149,0.6
35,436,0.55
35,1,0.55
35,13,0.65
35,248,0.6
35,246,0.55
35,374,0.55
36,21,0.6
4,6,0.75
2,6,0.75
5,6,0.65
257,21,0.75
285,62,0.55
304,62,0.55
204,62,0.75
149,62,0.55
249,62,0.55
318,62,0.85
54,62,0.6
202,62,0.7
1,245,0.55
320,410,0.55
71,1,0.9
31,1,0.65
110,1,0.55
57,1,0.85
68,1,0.6
320,1,0.65
320,443,0.6
60,108,0.55
125,108,0.55
23,108,0.55
104,108,0.55
7,108,0.55
35,7,0.6
35,380,0.55
35,387,0.55
35,350,0.55
320,142,0.55
199,13,0.55
200,13,0.55
4,13,0.9
2,13,0.55
342,13,0.7
120,13,0.65
270,13,0.55
104,13,0.7
1,23,0.8
412,298,0.65
4,2,0.8
401,2,0.75
1,2,0.9
132,2,0.6
115,2,0.65
6,2,0.7
7,2,0.75
412,198,0.55
1,234,0.55
1,202,0.55
1,159,0.6
1,64,0.65
412,392,0.55
202,356,0.55
104,356,0.65
370,356,0.55
1,110,0.55
134,390,0.55
41,174,0.55
41,86,0.55
41,75,0.55
41,304,0.55
41,202,0.6
41,132,0.55
41,105,0.55
41,201,0.55
35,390,0.6
10,1,0.9
10,8,0.55
10,3,0.85
10,41,0.9
10,25,1.0
10,2,0.85
36,390,0.6
270,1,0.75
115,1,0.55
247,1,0.55
144,1,0.75
431,1,0.55
171,1,0.6
171,390,0.6
1,144,0.75
1,197,0.9
1,8,0.85
1,35,0.7
1,311,0.55
1,4,1.0
51,104,0.55
418,104,0.6
96,104,0.6
1,104,0.55
191,104,0.55
190,104,0.55
13,104,0.65
177,104,0.55
391,390,0.55
19,7,0.95
19,23,0.75
19,1,0.95
19,325,0.55
19,64,0.65
19,4,0.65
1,396,0.7
88,7,0.65
88,60,0.7
88,104,0.65
6,1,0.9
134,1,0.55
396,1,0.7
51,1,0.55
141,1,0.6
311,1,0.55
446,1,0.75
88,101,0.95
88,36,0.65
75,1,0.6
399,1,0.55
125,1,0.75
308,1,0.65
1,20,0.6
115,69,0.65
104,171,0.55
325,171,0.55
29,171,0.55
346,171,0.55
384,171,0.6
408,171,0.55
405,171,0.55
32,1,0.55
78,1,0.55
177,1,0.7
36,1,0.7
115,62,0.0
115,3,0.0
350,77,0.55
115,17,0.55
202,141,0.55
202,2,0.7
202,230,0.55
202,206,0.65
202,278,0.65
202,56,0.55
202,292,0.55
202,139,0.55
115,78,0.55
327,274,0.55
257,332,0.65
44,39,0.55
198,285,0.6
198,29,0.55
198,60,0.6
198,262,0.55
198,215,0.55
1,39,0.9
298,39,0.65
198,378,0.55
198,132,0.55
39,17,0.65
39,7,0.65
39,239,0.55
198,330,0.65
39,298,0.65
198,416,0.55
39,45,0.55
39,109,0.55
