node1,node2,weight
64,317,0.55
64,219,0.55
64,472,0.0
215,33,0.55
80,64,0.55
104,64,0.75
239,64,0.55
238,64,0.55
491,64,0.6
488,64,0.55
215,434,0.55
215,404,0.55
215,290,0.55
64,100,0.55
64,383,0.55
64,309,0.65
64,189,0.65
64,256,0.55
64,104,1.0
1,17,0.95
1,31,0.6
104,418,0.6
104,190,0.55
104,153,0.6
104,1,0.6
104,179,0.45
104,191,0.55
104,60,0.65
104,51,0.55
142,203,0.55
142,320,0.55
142,60,0.55
142,110,0.55
142,2,0.55
142,170,0.55
142,132,0.55
64,492,0.55
64,477,0.55
1,431,0.55
94,64,0.55
249,64,0.55
399,64,0.55
300,64,0.55
1,138,0.55
324,215,0.55
290,215,0.55
202,215,0.8
434,215,0.55
143,215,0.55
229,215,0.55
288,215,0.55
1,215,0.55
64,238,0.55
149,238,0.55
1,21,0.8
64,3,0.55
64,491,0.6
64,407,0.55
64,301,0.55
1,180,0.55
492,468,0.55
492,4,0.75
492,13,0.55
492,35,0.85
492,350,0.6
4,304,0.75
485,304,0.55
93,304,0.55
29,304,0.55
484,304,1.0
342,304,0.7
468,304,0.55
322,304,0.55
13,468,0.55
134,468,0.55
386,468,0.55
149,468,0.65
353,468,0.55
467,468,0.55
470,468,0.55
488,468,0.55
64,288,0.55
198,288,0.55
202,288,0.55
159,288,0.55
404,288,0.55
1,114,0.6
1,111,0.6
39,1,0.9
384,1,0.55
241,1,0.9
249,491,0.65
249,62,0.55
249,167,0.55
249,241,0.9
249,7,0.75
249,367,0.55
249,349,0.55
143,142,0.6
60,142,0.55
203,142,0.55
2,142,0.55
320,142,0.55
7,142,0.65
170,142,0.55
110,142,0.55
132,142,0.55
41,89,0.55
142,7,0.7
410,320,0.65
7,472,0.45
7,354,0.55
7,232,0.65
7,285,0.55
7,36,0.65
7,4,0.7
7,166,0.55
7,429,0.55
257,320,0.65
7,351,0.65
7,185,0.55
7,358,0.65
7,110,0.65
7,200,0.6
7,2,0.75
7,39,0.75
7,361,0.6
7,310,0.45
7,481,0.55
443,320,0.6
446,298,0.55
251,202,0.75
35,251,0.55
29,251,0.6
60,251,0.55
202,251,0.6
245,251,0.55
257,251,0.75
202,211,0.55
202,441,0.55
202,219,0.65
202,141,0.55
202,236,0.55
202,240,0.6
202,204,0.6
202,41,0.65
143,153,0.55
251,1,0.75
251,245,0.55
251,29,0.6
251,60,0.75
251,35,0.55
202,2,0.7
202,56,0.55
202,62,0.7
202,363,0.65
202,301,0.7
202,153,0.7
202,480,0.55
202,64,0.55
202,176,0.55
202,100,0.55
202,235,0.8
202,377,0.55
202,280,0.6
35,6,0.6
111,1,0.55
111,499,1.0
111,104,0.7
111,7,0.55
111,100,0.55
1,245,0.55
1,311,0.55
1,247,0.55
1,399,0.55
499,111,1.0
100,111,0.55
104,111,0.7
7,111,0.55
1,41,0.9
1,178,0.85
1,8,0.85
1,110,0.55
1,274,0.55
324,1,0.55
289,202,0.6
21,1,0.9
171,1,0.6
416,1,0.55
278,202,0.65
181,178,0.6
194,178,0.55
384,178,0.55
144,178,0.55
399,178,0.6
2,178,0.65
60,178,0.6
135,178,0.55
230,202,0.6
425,1,1.0
356,1,0.55
7,489,0.55
7,465,0.65
7,425,0.65
7,17,0.8
7,209,0.6
7,6,0.65
7,417,0.75
7,137,0.55
144,202,0.9
2,202,0.6
1,33,0.85
1,32,0.55
1,223,0.85
304,202,0.55
1,396,0.7
1,71,0.55
1,47,0.65
1,481,0.55
176,202,0.55
1,139,0.6
1,125,0.6
1,9,0.6
36,1,0.7
65,35,0.6
178,135,0.6
178,194,0.55
178,384,0.55
178,399,0.6
178,144,0.55
178,25,0.75
178,181,0.6
374,35,0.55
93,21,0.9
2,21,0.75
77,21,0.75
72,21,0.55
36,21,0.6
235,21,0.55
257,21,0.75
490,21,0.9
149,35,0.7
178,57,0.55
273,465,0.55
304,465,0.7
408,465,0.55
246,35,0.55
1,132,0.55
1,227,0.55
1,486,0.55
1,309,0.6
464,35,0.55
183,181,0.6
144,181,0.55
135,181,0.55
425,181,0.55
132,181,0.55
390,35,0.6
7,35,0.6
1,202,0.55
1,308,0.65
1,4,1.0
132,138,0.55
138,132,0.55
162,132,0.55
75,132,0.55
72,132,0.6
169,132,0.6
274,132,0.55
181,132,0.55
139,132,0.55
41,132,0.55
127,132,0.55
212,132,0.55
157,132,0.6
113,132,0.65
489,132,0.55
21,132,0.6
198,132,0.55
80,286,0.55
1,492,0.55
234,1,0.55
6,1,0.9
34,1,0.55
134,1,0.55
