node1,node2,weight
146,78,0.55
120,13,0.65
54,13,0.6
159,13,0.55
308,13,0.55
350,13,0.6
56,13,0.55
13,308,0.55
13,6,0.45
13,160,0.6
13,54,0.6
304,4,0.65
165,1,0.55
4,17,0.65
4,2,0.8
4,72,0.7
178,1,0.9
219,6,0.6
35,6,0.6
32,6,0.55
268,6,0.65
258,6,0.55
7,6,0.65
261,1,0.55
134,132,0.55
41,132,0.55
104,132,0.55
100,132,0.55
72,132,0.6
138,132,0.55
56,1,0.6
13,353,0.8
13,2,0.6
13,350,0.6
13,156,0.55
68,1,0.6
144,78,0.75
7,78,0.55
1,78,0.55
324,1,0.55
13,35,0.65
13,104,0.65
21,1,0.9
13,159,0.55
1,4,1.0
60,242,0.8
60,88,0.6
60,198,0.55
60,208,0.65
60,212,0.7
60,87,0.55
60,56,0.6
308,21,0.65
308,1,0.65
308,39,0.7
270,7,0.7
270,29,0.55
270,93,0.6
270,62,0.7
270,387,0.55
270,1,0.75
270,277,0.55
191,104,0.55
110,104,0.55
132,104,0.55
199,104,0.55
35,104,0.65
190,104,0.55
159,288,0.55
159,273,0.55
159,132,0.55
159,276,0.55
159,60,0.6
159,7,0.7
13,29,0.6
202,4,0.85
189,4,0.55
57,4,0.6
319,4,0.75
219,64,0.75
13,1,0.9
13,41,0.7
35,353,0.55
325,353,0.55
202,353,0.65
1,353,0.75
156,353,0.55
198,353,0.55
104,64,0.75
13,342,0.6
342,13,0.7
7,13,0.55
41,13,0.65
1,13,0.65
54,2,0.6
54,1,0.55
54,129,0.55
54,45,0.6
54,7,0.8
54,62,0.6
2,6,0.75
10,6,0.85
149,6,0.8
135,6,0.55
238,64,0.55
78,146,0.55
19,4,0.65
257,277,0.75
13,34,0.55
202,304,0.65
29,304,0.55
342,304,0.7
1,304,0.65
7,304,0.65
41,304,0.55
361,13,0.55
270,13,0.55
159,378,0.55
1,180,0.55
100,111,0.55
200,268,0.6
111,7,0.55
111,104,0.7
111,1,0.55
257,268,0.8
300,268,0.65
6,268,0.65
100,60,0.6
100,7,0.7
100,101,0.55
100,202,0.55
383,268,0.6
313,135,0.55
149,64,0.6
37,93,0.6
64,7,0.65
64,399,0.55
64,167,0.55
64,57,0.65
96,93,0.6
173,149,0.55
104,149,0.55
129,149,0.55
114,149,0.55
35,149,0.6
17,149,0.6
238,149,0.55
81,149,0.55
80,149,0.75
2,149,0.55
217,149,0.55
15,93,0.55
167,64,0.55
312,64,0.55
81,93,0.65
149,173,0.55
149,217,0.55
149,81,0.65
149,179,0.45
149,132,0.55
21,93,0.9
64,353,0.55
64,300,0.55
186,64,0.55
300,64,0.55
309,64,0.65
383,64,0.6
81,17,0.55
81,1,0.55
81,107,0.6
249,198,0.55
249,371,0.55
249,367,0.55
249,349,0.55
249,167,0.55
249,64,0.55
249,7,0.75
64,312,0.55
256,64,0.55
270,184,0.55
270,396,0.55
60,193,0.55
169,132,0.6
119,1,1.0
100,1,0.65
138,1,0.55
132,169,0.6
10,1,0.9
75,132,0.55
212,132,0.55
28,132,0.55
132,41,0.55
132,181,0.55
132,144,0.55
132,162,0.55
75,1,0.6
157,132,0.6
113,132,0.65
202,132,0.6
29,1,0.7
7,1,0.85
