node1,node2,weight
74,1,0.55
1,7,0.95
235,171,0.55
221,171,0.55
1,180,0.55
1,219,0.65
1,109,0.55
1,125,0.6
1,296,0.55
1,15,0.55
104,179,0.45
104,153,0.6
104,189,0.6
104,64,0.75
104,132,0.55
104,296,0.75
120,7,0.75
198,7,0.65
203,7,0.65
4,7,0.85
17,7,0.7
33,7,0.6
110,7,0.55
79,35,0.55
33,35,0.7
248,35,0.6
6,35,0.7
65,35,0.6
1,35,0.7
26,35,0.65
135,1,0.55
100,1,0.65
77,1,0.65
6,219,0.7
176,219,0.55
64,219,0.55
37,219,0.6
29,219,0.55
199,219,0.55
234,1,0.55
81,1,0.55
251,1,0.75
23,1,0.85
