node1,node2,weight
241,1,0.9
353,1,1.0
416,1,0.55
5,1,0.65
81,1,0.55
36,1,0.7
9,1,1.0
425,1,1.0
32,1,0.55
384,1,0.55
225,1,0.55
6,1,0.9
165,1,0.55
464,1,0.55
177,1,0.7
399,1,0.55
324,1,0.55
75,1,0.6
309,1,0.75
149,80,0.75
202,237,0.55
202,244,0.55
202,134,0.6
202,62,0.7
202,304,0.65
202,211,0.55
202,286,0.55
237,202,1.0
322,202,0.55
230,202,0.6
361,202,0.55
202,361,0.55
202,64,0.55
202,212,0.55
202,153,0.7
202,100,0.55
202,215,0.8
206,234,0.55
206,282,0.55
206,240,0.55
206,198,0.55
206,221,0.55
206,307,0.55
206,273,0.6
21,60,0.75
64,441,0.55
64,383,0.55
64,301,0.55
64,1,0.65
64,189,0.65
64,491,0.6
64,219,0.55
64,272,0.55
141,202,0.55
288,202,0.55
139,202,0.55
441,202,0.55
100,1,0.65
100,7,0.7
100,60,0.6
100,202,0.55
100,132,0.55
100,111,0.55
100,101,0.55
100,64,0.55
21,93,0.9
56,202,0.55
278,202,0.65
377,202,0.55
21,132,0.6
230,198,0.75
230,401,0.6
230,101,0.6
21,490,0.9
153,7,0.55
153,143,0.6
202,135,0.6
1,234,0.55
257,234,0.75
215,221,0.6
269,221,0.55
202,221,0.7
312,221,0.55
171,221,0.55
272,221,0.55
214,221,0.55
21,39,0.6
112,235,0.55
455,235,0.6
406,235,0.55
460,235,0.55
348,235,0.55
7,235,0.75
202,2,0.7
202,289,0.6
447,202,0.75
132,202,0.6
139,132,0.55
139,1,0.6
202,256,0.8
202,353,0.65
202,292,0.55
289,202,0.6
358,202,0.65
33,215,0.55
33,35,0.7
33,57,0.55
33,7,0.6
33,51,0.55
33,1,0.9
33,325,0.55
249,64,0.55
383,64,0.6
312,64,0.55
350,64,0.6
491,64,0.6
288,64,0.55
19,64,0.65
239,64,0.55
70,96,0.55
2,6,0.75
1,9,0.6
280,6,0.55
13,6,0.45
32,6,0.55
35,6,0.6
268,6,0.65
1,6,0.9
10,6,0.85
2,1,0.9
2,132,0.6
2,13,0.55
2,4,0.75
2,21,0.75
2,20,0.75
2,7,0.75
2,60,0.75
2,62,0.9
2,77,0.6
2,23,0.75
60,191,0.7
6,258,0.55
6,10,0.65
6,114,0.6
6,173,0.65
6,5,0.6
6,268,0.65
6,7,0.75
2,178,0.65
41,104,0.55
2,223,0.9
2,245,0.9
2,39,0.9
2,142,0.55
7,6,0.65
149,6,0.8
425,6,0.25
258,6,0.55
324,215,0.55
2,156,0.55
6,384,0.8
6,4,0.6
56,60,0.6
6,32,0.55
6,2,0.7
6,35,0.7
56,7,0.65
13,16,0.9
13,10,0.9
13,493,0.65
13,4,0.9
13,54,0.6
13,425,0.6
13,342,0.6
13,29,0.6
56,1,0.6
257,268,0.8
300,268,0.65
200,268,0.6
383,268,0.6
56,35,0.6
2,166,0.55
2,41,0.6
2,3,0.9
56,13,0.55
219,6,0.6
135,6,0.55
4,6,0.75
77,6,0.65
56,114,0.55
29,280,0.55
443,280,0.6
2,54,0.6
397,62,0.65
249,62,0.55
196,62,0.55
325,62,0.6
208,62,0.55
7,62,0.8
293,62,0.65
257,177,0.7
161,177,0.55
156,2,0.55
115,2,0.65
10,2,0.85
61,2,0.6
132,2,0.6
4,2,0.8
1,2,0.9
7,2,0.75
325,177,0.55
5,6,0.65
96,6,0.0
